order_id,product_id,product_name,category,supplier,price,quantity,order_date,customer_id,region,city,marketing_channel
O100545,P1825,Since,Home,BrandB,175.1,3,2024-12-04,C4615,North,Hernandezton,Influencer
O100546,P3973,Page,Books,BrandB,150.91,2,2025-04-22,C9314,East,West Debra,Social Media
O100547,P5801,Forward,Electronics,BrandB,195.77,3,2025-02-06,C8880,North,Samanthafort,Influencer
O100548,P6520,Month,Electronics,BrandD,439.11,3,2024-11-28,C1813,East,Edwardsberg,Social Media
O100549,P1761,Try,Books,BrandB,459.56,2,2025-01-11,C2980,North,Jameston,Email
O100550,P1658,Then,Electronics,BrandD,42.75,3,2024-12-15,C1549,West,Nathanfort,Social Media
O100551,P4900,Trade,Books,BrandA,483.81,2,2025-02-07,C3003,South,Kevinfort,Social Media
O100552,P9861,Clear,Electronics,BrandD,27.59,3,2025-01-11,C5878,North,North Joel,Email
O100553,P2506,Less,Electronics,BrandC,281.72,1,2024-12-26,C3111,North,Adamstown,Direct
O100554,P1098,Out,Apparel,BrandB,192.23,3,2025-02-22,C7761,West,Meyertown,Email
O100555,P7708,Trip,Books,BrandB,423.15,3,2025-03-01,C5128,North,Taylormouth,Email
O100556,P6930,Film,Home,BrandC,35.47,3,2025-02-26,C9585,North,Port Victoriamouth,Direct
O100557,P7527,Join,Home,BrandB,359.94,3,2025-02-05,C5426,North,Gilbertshire,Influencer
O100558,P2439,Explain,Electronics,BrandA,256.95,3,2025-02-15,C8017,North,Meredithside,Email
O100559,P2899,Identify,Books,BrandC,362.82,1,2024-12-29,C9087,East,Port Wendymouth,Influencer
O100560,P8567,Quality,Apparel,BrandB,79.52,3,2025-03-06,C6794,South,Gilmoremouth,Influencer
O100561,P6602,Product,Apparel,BrandB,382.26,2,2025-01-30,C9587,East,Stephanietown,Ads
O100562,P1916,Gas,Apparel,BrandB,298.73,1,2025-01-07,C7147,West,Port Kellyview,Email
O100563,P2122,Enter,Apparel,BrandB,423.5,2,2025-03-08,C7167,West,Lindseychester,Social Media
O100564,P5765,Other,Electronics,BrandD,205.26,2,2025-03-11,C9985,North,South Taylortown,Email
O100565,P5500,Bag,Electronics,BrandC,392.47,2,2024-12-18,C7014,East,Lake Susan,Ads
O100566,P7158,Financial,Apparel,BrandA,44.28,2,2025-05-10,C4405,North,West Kimberlyburgh,Email
O100567,P6185,Middle,Home,BrandB,483.6,2,2025-02-13,C6421,West,Michealchester,Influencer
O100568,P1515,Meeting,Home,BrandB,306.15,2,2025-04-23,C6592,South,Wiseburgh,Social Media
O100569,P4521,Rather,Books,BrandD,282.46,2,2025-04-18,C7316,North,Port Brent,Ads
O100570,P9669,Country,Home,BrandC,103.94,2,2025-02-26,C7817,East,North Christina,Email
O100571,P3767,Message,Home,BrandB,409.61,2,2025-04-27,C2631,North,New Ashleyberg,Ads
O100572,P2921,Work,Electronics,BrandB,35.71,1,2025-01-08,C3500,North,New Joseph,Influencer
O100573,P4380,Size,Apparel,BrandD,159.7,2,2025-02-11,C9889,North,North Brandonfort,Direct
O100574,P6334,Try,Electronics,BrandB,411.48,3,2025-03-24,C9225,East,Port Jeffrey,Ads
O100575,P3282,President,Home,BrandA,349.18,1,2025-04-04,C5362,North,Lake Jennifer,Ads
O100576,P1857,Design,Apparel,BrandC,489.77,1,2025-02-24,C4606,West,South Josephshire,Influencer
O100577,P6400,Now,Books,BrandB,47.59,1,2024-11-19,C3637,West,North Carol,Ads
O100578,P2298,Decision,Home,BrandB,299.68,3,2025-04-17,C6515,South,Port Nicolechester,Ads
O100579,P2838,City,Apparel,BrandA,356.13,2,2025-02-27,C6990,West,Port Candiceview,Email
O100580,P9751,Than,Books,BrandA,233.76,2,2025-01-14,C1797,West,Christineport,Email
O100581,P5133,Station,Electronics,BrandA,28.9,1,2025-02-21,C4018,West,Lake Kevin,Ads
O100582,P1233,South,Home,BrandA,274.85,1,2025-05-01,C9509,North,Lindachester,Direct
O100583,P5875,Drive,Books,BrandD,407.06,3,2024-11-15,C3183,North,Williamsstad,Email
O100584,P3495,Add,Home,BrandC,171.24,1,2025-03-27,C4326,East,Lake Ashleychester,Email
O100585,P6665,Suffer,Home,BrandD,22.6,2,2025-03-05,C3891,East,East Joeltown,Social Media
O100586,P3854,We,Beauty,BrandB,345.77,1,2024-12-13,C2792,East,Davisborough,Social Media
O100587,P5837,Thus,Home,BrandC,463.33,1,2025-01-05,C4259,West,East Christopher,Direct
O100588,P1845,Method,Beauty,BrandA,210.52,3,2025-01-20,C9322,West,Lake Cheryl,Social Media
O100589,P4757,Know,Home,BrandC,288.15,1,2025-01-31,C5010,North,West Julie,Influencer
O100590,P2881,Hair,Apparel,BrandB,223.68,2,2025-04-13,C3256,South,Veronicamouth,Influencer
O100591,P9583,Weight,Electronics,BrandC,315.02,1,2025-03-07,C6523,North,West Sharon,Social Media
O100592,P2358,Mrs,Apparel,BrandC,195.66,1,2025-03-07,C8846,East,Blankenshipland,Direct
O100593,P8749,Owner,Home,BrandB,317.66,2,2025-04-06,C2669,East,Port Emily,Email
O100594,P6080,Least,Beauty,BrandB,47.87,2,2025-02-19,C9071,East,Lake Rodney,Social Media
O100595,P7610,Move,Beauty,BrandB,140.42,3,2025-01-15,C4199,West,Lake Juliaborough,Influencer
O100596,P7512,Garden,Beauty,BrandA,438.92,1,2024-11-12,C1591,South,North Justin,Email
O100597,P7086,Give,Beauty,BrandC,157.16,1,2025-04-01,C8306,North,Lake Denise,Direct
O100598,P6248,Impact,Apparel,BrandB,304.5,1,2025-04-27,C4760,North,Stephensmouth,Social Media
O100599,P1664,Character,Home,BrandD,290.15,2,2025-01-30,C7633,North,Lake Alyssafurt,Email
O100600,P1953,President,Books,BrandB,341.28,1,2025-02-16,C1807,North,South Kristine,Direct
O100601,P6773,Magazine,Apparel,BrandA,438.95,2,2024-12-19,C1211,South,East David,Social Media
O100602,P2770,Strategy,Beauty,BrandB,254.68,2,2024-11-26,C2781,South,South Jessica,Social Media
O100603,P8643,Career,Beauty,BrandC,56.8,2,2025-03-14,C5824,North,West Kimberlyside,Direct
O100604,P3464,Culture,Books,BrandB,299.19,1,2024-12-31,C2203,East,Hoodtown,Influencer
O100605,P3415,Summer,Beauty,BrandC,18.91,2,2024-12-08,C1547,South,Josephborough,Ads
O100606,P3606,Much,Electronics,BrandD,486.94,1,2025-02-02,C8316,East,New Lisaside,Influencer
O100607,P3056,Stand,Apparel,BrandC,220.64,3,2025-02-11,C4708,North,West Christinamouth,Ads
O100608,P6447,Hotel,Apparel,BrandD,396.54,2,2025-02-13,C9831,South,Raymondville,Influencer
O100609,P7019,Guess,Books,BrandD,376.0,2,2025-05-03,C4665,West,New Ericfort,Ads
O100610,P8056,Book,Beauty,BrandB,445.64,2,2025-04-23,C8365,West,Starkborough,Email
O100611,P4973,Lay,Electronics,BrandB,72.31,3,2025-02-24,C9973,North,West Cynthiachester,Social Media
O100612,P3062,Expert,Home,BrandC,10.13,1,2025-02-17,C5705,South,Lake Ricardo,Influencer
O100613,P8585,Director,Beauty,BrandC,373.98,1,2024-12-24,C1141,North,West Julia,Influencer
O100614,P2084,Current,Electronics,BrandD,404.93,3,2024-11-10,C9455,North,South Kaylee,Email
O100615,P4236,Fill,Home,BrandD,343.91,2,2024-11-25,C1124,South,Perryborough,Direct
O100616,P7328,Commercial,Electronics,BrandC,321.27,1,2025-05-08,C7746,North,Port Jennifer,Influencer
O100617,P8058,Political,Home,BrandD,397.5,2,2025-04-18,C3214,West,Port Terri,Influencer
O100618,P2074,Really,Books,BrandA,68.72,3,2024-12-05,C4321,West,Lake Jillville,Social Media
O100619,P8599,Later,Books,BrandA,267.35,2,2025-01-21,C3599,West,Harrelltown,Influencer
O100620,P8601,Sort,Books,BrandC,283.2,2,2025-04-03,C5394,East,Grahamborough,Email
O100621,P7815,Good,Electronics,BrandA,346.74,3,2024-12-12,C5126,South,North Ashley,Direct
O100622,P3223,Father,Home,BrandD,424.81,1,2025-02-26,C6835,West,Adrienneburgh,Direct
O100623,P4539,Experience,Apparel,BrandB,284.4,3,2025-04-18,C8777,North,South Micheal,Social Media
O100624,P3487,Dog,Electronics,BrandB,137.46,2,2025-02-12,C1380,East,Alvarezshire,Email
O100625,P7429,Suddenly,Home,BrandB,71.91,2,2025-03-19,C6234,North,New Carl,Ads
O100626,P8655,Through,Beauty,BrandB,39.9,2,2024-12-01,C8682,North,Codyfurt,Direct
O100627,P2708,Rather,Home,BrandC,263.33,3,2025-01-01,C6256,West,Hernandezchester,Direct
O100628,P2047,Necessary,Apparel,BrandA,288.14,3,2024-12-04,C6697,South,Lopezfurt,Social Media
O100629,P6636,Hope,Beauty,BrandD,256.93,1,2024-11-10,C3297,East,Daveville,Direct
O100630,P5581,Generation,Apparel,BrandD,284.33,1,2024-11-17,C4966,North,Dawnton,Influencer
O100631,P7630,She,Electronics,BrandC,159.35,2,2024-11-16,C3661,East,South Mariaport,Ads
O100632,P5387,Oil,Apparel,BrandD,201.83,1,2025-01-12,C8080,South,North Traceybury,Ads
O100633,P3972,Happen,Books,BrandA,307.18,1,2025-04-15,C8150,East,West Kevin,Social Media
O100634,P2487,Friend,Books,BrandD,348.81,1,2025-02-23,C1734,North,West Jeffreyberg,Ads
O100635,P5149,Marriage,Home,BrandD,459.25,3,2025-03-24,C3622,West,Charlottebury,Social Media
O100636,P9707,Special,Beauty,BrandD,476.52,3,2025-03-07,C4686,North,Hamptonmouth,Direct
O100637,P1950,Business,Beauty,BrandA,441.92,2,2025-01-13,C4515,East,South Debrachester,Influencer
O100638,P8403,Country,Beauty,BrandD,497.13,1,2025-02-24,C2731,North,Thompsonburgh,Direct
O100639,P1114,Ten,Apparel,BrandD,138.81,1,2025-02-15,C9071,West,West Rebeccastad,Ads
O100640,P1611,Radio,Home,BrandD,280.34,1,2025-04-17,C8546,North,North Lindachester,Direct
O100641,P4552,Artist,Home,BrandD,195.48,3,2025-02-20,C7413,West,Coreymouth,Ads
O100642,P4747,Represent,Electronics,BrandB,114.81,1,2024-12-04,C9261,East,Bullockmouth,Influencer
O100643,P6740,Situation,Books,BrandA,299.75,3,2025-02-22,C7383,South,South Elizabethview,Influencer
O100644,P8447,High,Books,BrandD,432.22,2,2025-01-05,C3240,North,Gonzalezburgh,Direct
O100645,P8347,View,Home,BrandC,332.64,3,2025-03-26,C8012,East,Carrside,Email
O100646,P8158,Environment,Electronics,BrandA,19.28,3,2025-02-16,C7301,East,South Mary,Email
O100647,P5446,Determine,Beauty,BrandD,80.67,1,2025-02-07,C4388,North,South Jasmine,Ads
O100648,P8053,If,Beauty,BrandC,166.64,3,2025-03-10,C8339,North,Port Christopher,Ads
O100649,P5870,Fine,Beauty,BrandA,276.84,2,2024-12-28,C6865,South,Garciaview,Email
O100650,P3663,Third,Books,BrandB,406.88,2,2025-02-03,C2920,South,Kennethmouth,Email
O100651,P9324,Record,Electronics,BrandC,272.2,3,2025-04-17,C2243,South,Ericachester,Email
O100652,P5585,Different,Beauty,BrandD,351.15,1,2024-11-10,C5869,South,Lake Kimberly,Ads
O100653,P3819,Seek,Electronics,BrandC,57.92,2,2025-02-26,C5762,North,Lake Shirleyville,Ads
O100654,P9625,Country,Electronics,BrandC,412.68,3,2025-03-21,C8568,South,Nicholaston,Direct
O100655,P1724,Model,Electronics,BrandD,109.77,3,2025-01-11,C1880,South,South Joseph,Email
O100656,P6452,Quickly,Electronics,BrandC,386.38,3,2025-01-03,C4599,North,Nancychester,Ads
O100657,P3065,Onto,Beauty,BrandC,341.36,1,2025-01-27,C4359,North,Randallstad,Social Media
O100658,P4215,Art,Beauty,BrandC,184.16,3,2025-02-19,C6589,North,Ericksonstad,Direct
O100659,P1784,Property,Electronics,BrandA,50.0,1,2025-04-21,C1435,South,Aprilborough,Email
O100660,P1331,Piece,Beauty,BrandB,115.24,1,2025-01-11,C5998,West,Wellsborough,Ads
O100661,P2790,Air,Beauty,BrandA,390.21,2,2024-12-05,C2709,West,Hermanborough,Email
O100662,P4806,Society,Electronics,BrandC,386.12,3,2025-04-26,C7663,West,Port Cynthiaport,Influencer
O100663,P7680,Continue,Apparel,BrandB,410.06,1,2025-01-31,C2337,West,Lefort,Social Media
O100664,P8275,Young,Beauty,BrandD,303.69,1,2025-04-11,C1765,South,West Aprilton,Direct
O100665,P9935,Learn,Electronics,BrandC,460.9,2,2025-01-29,C6264,East,North Kurtmouth,Social Media
O100666,P1207,Production,Books,BrandD,401.04,1,2025-01-31,C1934,West,Christopherburgh,Social Media
O100667,P3265,Himself,Home,BrandC,26.31,2,2024-11-28,C2842,West,Mooreshire,Social Media
O100668,P3179,Author,Books,BrandD,311.86,1,2024-11-12,C7507,North,Davisfurt,Email
O100669,P3169,Total,Beauty,BrandD,408.85,1,2025-04-24,C3198,North,West Jennifer,Direct
O100670,P8973,Commercial,Beauty,BrandD,107.99,2,2025-04-17,C8962,East,Caseyside,Direct
O100671,P5917,Pm,Beauty,BrandC,354.93,1,2025-03-12,C8277,West,Deborahborough,Email
O100672,P8777,Trip,Apparel,BrandC,465.41,1,2025-01-08,C9620,North,Port Christinaport,Social Media
O100673,P7639,Suffer,Electronics,BrandA,366.12,3,2025-02-04,C7090,South,Kennethburgh,Influencer
O100674,P9761,Feel,Beauty,BrandA,34.73,2,2024-12-01,C6728,East,East Debbie,Email
O100675,P2242,Test,Electronics,BrandC,31.97,3,2024-11-10,C6111,West,Suttonshire,Social Media
O100676,P9485,Level,Books,BrandD,191.91,3,2025-05-06,C9371,West,Fergusontown,Direct
O100677,P5892,Strategy,Electronics,BrandD,276.18,1,2025-01-22,C9922,West,Normachester,Direct
O100678,P4619,Quite,Books,BrandC,470.39,3,2024-12-08,C2456,West,Shawton,Influencer
O100679,P5521,Light,Electronics,BrandC,16.4,2,2025-03-29,C2683,West,West Annamouth,Ads
O100680,P6708,Area,Home,BrandB,441.51,3,2024-12-21,C4497,South,North Debra,Social Media
O100681,P5085,Present,Books,BrandB,424.21,1,2025-04-26,C4041,West,Jonesfurt,Influencer
O100682,P2871,Evening,Apparel,BrandA,245.42,3,2025-05-03,C6066,North,Cookehaven,Direct
O100683,P2947,Today,Beauty,BrandB,154.98,3,2025-01-01,C5747,East,Lake Kristinaborough,Email
O100684,P4483,Peace,Home,BrandA,382.68,2,2025-04-15,C6643,West,Randyfort,Social Media
O100685,P3792,Land,Home,BrandA,445.73,3,2024-12-25,C1384,West,New Brandonshire,Social Media
O100686,P1078,Do,Apparel,BrandB,259.64,1,2025-02-11,C6890,North,Port Mark,Email
O100687,P8145,Attorney,Books,BrandD,346.56,1,2025-01-08,C3833,South,Lake Jason,Influencer
O100688,P5845,Worker,Electronics,BrandD,496.41,3,2025-01-15,C2789,North,Mooreside,Ads
O100689,P7191,Bed,Books,BrandC,436.32,3,2025-05-06,C5329,South,Port Paul,Social Media
O100690,P8056,People,Electronics,BrandD,89.47,1,2025-01-21,C5462,East,Lake Carla,Direct
O100691,P7661,Deal,Books,BrandB,267.88,2,2024-12-21,C5182,South,Sarahchester,Ads
O100692,P6799,There,Apparel,BrandD,404.71,2,2024-11-22,C3088,West,East Jessica,Influencer
O100693,P6016,Break,Books,BrandD,499.72,1,2025-04-07,C8449,South,Matthewfurt,Email
O100694,P1637,Anything,Books,BrandC,337.1,2,2025-04-16,C9547,East,Morrowport,Ads
O100695,P7300,Surface,Home,BrandB,329.97,1,2025-02-06,C5576,East,Dunnview,Email
O100696,P8641,Experience,Electronics,BrandC,47.82,1,2025-04-10,C5971,East,New Matthew,Email
O100697,P5744,Assume,Home,BrandC,106.14,1,2025-02-25,C8554,West,Williamsonborough,Influencer
O100698,P4775,Decade,Apparel,BrandD,410.14,2,2025-04-25,C3493,East,New Timothy,Direct
O100699,P6976,Drop,Apparel,BrandD,310.0,1,2025-01-21,C1539,North,Mayfort,Ads
O100700,P5251,Situation,Electronics,BrandB,388.65,2,2024-11-24,C8458,East,West Kellyhaven,Social Media
O100701,P6608,Entire,Home,BrandC,56.59,1,2024-11-14,C1332,West,Johnstad,Email
O100702,P1252,Certain,Home,BrandC,50.48,1,2024-12-29,C4042,South,Tamaraberg,Direct
O100703,P3827,Personal,Home,BrandA,309.55,1,2025-03-02,C1875,South,New Devinshire,Email
O100704,P5105,Way,Apparel,BrandA,257.12,2,2025-02-08,C2869,West,Peterfurt,Direct
O100705,P5522,Along,Electronics,BrandD,237.91,3,2024-12-22,C6761,South,West Michael,Direct
O100706,P6579,Time,Home,BrandC,267.54,3,2024-11-12,C7143,West,Mcgrathchester,Direct
O100707,P1203,Top,Beauty,BrandB,208.94,2,2025-01-05,C1077,East,Thompsonborough,Email
O100708,P4868,Situation,Home,BrandA,315.54,1,2025-03-13,C7831,South,Jacksonville,Email
O100709,P7772,To,Electronics,BrandC,69.17,3,2025-04-02,C1060,North,Williamschester,Ads
O100710,P5301,Kitchen,Electronics,BrandB,285.33,3,2025-01-06,C1541,North,Lake Danielle,Email
O100711,P5694,Listen,Beauty,BrandA,162.93,3,2025-02-18,C5756,South,Bentonton,Influencer
O100712,P6528,Would,Books,BrandD,293.69,2,2025-04-04,C9399,West,West Cynthia,Influencer
O100713,P9998,Prove,Apparel,BrandD,347.29,3,2025-04-10,C1265,East,Cynthiaside,Social Media
O100714,P6666,Reduce,Home,BrandD,408.35,2,2025-02-20,C3899,East,Port Monicafort,Ads
O100715,P5456,Everything,Beauty,BrandC,287.89,1,2025-04-27,C1778,East,South Sabrinaside,Influencer
O100716,P6339,Eat,Home,BrandB,274.77,2,2024-12-20,C4927,North,Clarkside,Influencer
O100717,P2725,Bad,Books,BrandC,18.63,1,2025-01-31,C3184,North,Veronicaview,Ads
O100718,P1559,Similar,Books,BrandB,57.73,3,2025-05-10,C3354,West,West Marcusfort,Email
O100719,P2128,Theory,Home,BrandC,112.45,3,2025-04-05,C2488,South,East Monica,Social Media
O100720,P1155,Sort,Books,BrandA,479.52,2,2024-12-12,C1630,West,Foxhaven,Social Media
O100721,P3271,Process,Electronics,BrandD,487.18,1,2024-11-24,C8432,North,Kevinton,Influencer
O100722,P2247,Article,Beauty,BrandB,424.62,2,2025-03-18,C4434,East,Pattersonhaven,Direct
O100723,P6462,Rate,Books,BrandD,81.89,3,2025-04-23,C3474,East,West Glennshire,Ads
O100724,P2076,Trip,Apparel,BrandA,220.56,3,2024-12-24,C7831,South,Greerfort,Direct
O100725,P6199,Night,Apparel,BrandB,332.4,3,2025-02-04,C4944,North,Lake Ericview,Ads
O100726,P1806,Be,Beauty,BrandD,310.11,1,2024-11-18,C4677,South,Lake Matthewview,Email
O100727,P6981,Can,Books,BrandB,213.61,2,2024-12-11,C4282,North,South Jessica,Social Media
O100728,P6463,Visit,Beauty,BrandC,274.11,3,2025-05-02,C2725,West,East Martinbury,Ads
O100729,P1297,Production,Beauty,BrandD,302.05,2,2025-04-07,C1309,South,Sanderstown,Influencer
O100730,P8801,Audience,Electronics,BrandC,440.79,2,2025-04-14,C6361,East,New Robertberg,Email
O100731,P1582,Audience,Books,BrandA,108.03,1,2025-03-26,C9276,West,New Biancabury,Social Media
O100732,P4983,Production,Electronics,BrandA,411.49,3,2025-01-19,C6769,North,East Christopher,Ads
O100733,P7257,Economy,Electronics,BrandC,198.23,3,2025-01-17,C1599,East,New Ryanville,Social Media
O100734,P2611,Hotel,Home,BrandD,381.59,2,2024-11-22,C7135,South,Turnerberg,Ads
O100735,P9172,Often,Beauty,BrandB,195.94,2,2025-03-01,C5668,East,Boothview,Ads
O100736,P9008,Show,Home,BrandC,472.95,1,2025-04-27,C2708,West,Lake Holly,Email
O100737,P9152,The,Electronics,BrandD,10.36,3,2024-11-16,C3934,West,South Paulatown,Influencer
O100738,P9294,Write,Beauty,BrandD,489.47,2,2025-04-21,C9492,South,Lauriestad,Social Media
O100739,P1593,True,Electronics,BrandC,301.03,1,2025-04-24,C3981,East,East Lindsey,Social Media
O100740,P6542,American,Home,BrandD,63.55,3,2025-04-17,C2985,North,New Kevinview,Influencer
O100741,P7152,Participant,Beauty,BrandB,13.66,3,2024-12-06,C2802,West,East Sarah,Direct
O100742,P7940,Chair,Home,BrandB,399.44,1,2025-02-06,C1011,West,South Adam,Ads
O100743,P1129,Station,Apparel,BrandD,302.22,3,2025-01-12,C7090,South,Cassandrafort,Ads
O100744,P3177,South,Home,BrandC,74.26,2,2024-12-24,C4181,South,Adamstad,Social Media
O100745,P7805,Matter,Books,BrandB,495.19,3,2025-04-13,C3696,East,Kimbury,Email
O100746,P7784,Whose,Beauty,BrandC,78.1,3,2025-03-21,C7277,West,Lauraside,Email
O100747,P6289,Explain,Home,BrandB,408.66,2,2025-01-23,C4328,West,Jonathanburgh,Email
O100748,P9259,Thing,Books,BrandD,452.9,3,2025-02-18,C1003,West,Danielleport,Direct
O100749,P9999,We,Home,BrandC,234.85,1,2024-11-11,C7870,North,Brianmouth,Social Media
O100750,P8949,Difficult,Beauty,BrandB,351.58,1,2025-04-27,C5299,East,Lake Ericabury,Direct
O100751,P8440,Focus,Home,BrandA,160.68,3,2025-02-24,C5544,West,Bryanbury,Influencer
O100752,P8088,As,Apparel,BrandC,95.32,2,2025-04-13,C1026,West,South Ronald,Social Media
O100753,P2265,Be,Electronics,BrandD,85.72,2,2025-01-10,C5921,West,Susanland,Social Media
O100754,P2371,Area,Apparel,BrandD,428.33,3,2025-03-23,C8907,North,Lucasville,Ads
O100755,P6048,Congress,Home,BrandB,153.85,1,2025-01-01,C2851,North,East Michael,Direct
O100756,P1275,Break,Books,BrandA,81.27,3,2025-03-08,C8482,West,Reynoldsmouth,Email
O100757,P2561,Way,Electronics,BrandB,399.79,2,2025-02-25,C1331,North,Benjaminland,Ads
O100758,P1358,Up,Apparel,BrandB,321.06,2,2024-12-07,C9994,East,Robertport,Social Media
O100759,P7242,Do,Electronics,BrandC,304.51,1,2025-01-21,C1783,North,Bellfurt,Email
O100760,P2752,Policy,Beauty,BrandD,250.64,1,2025-02-04,C8448,North,South Karen,Social Media
O100761,P2152,House,Apparel,BrandA,310.68,2,2024-12-24,C2373,North,North Stephanieburgh,Email
O100762,P2957,Dog,Electronics,BrandA,492.56,2,2025-01-13,C9606,West,Phillipshaven,Social Media
O100763,P1930,Difference,Beauty,BrandA,264.97,2,2025-01-28,C2304,East,Marcville,Ads
O100764,P4786,Somebody,Electronics,BrandD,419.82,2,2025-02-04,C3011,East,Turnerport,Social Media
O100765,P8876,Suggest,Home,BrandC,87.01,1,2025-04-07,C9093,West,North Elizabeth,Direct
O100766,P5161,Never,Home,BrandC,92.45,1,2025-04-15,C9268,North,Jessicaberg,Direct
O100767,P5697,Than,Beauty,BrandB,28.38,3,2025-01-18,C2332,South,New Lindsey,Influencer
O100768,P1429,Sense,Electronics,BrandB,126.25,3,2025-01-19,C1495,North,North Maryfort,Influencer
O100769,P3626,Case,Beauty,BrandA,136.49,2,2024-12-17,C4215,East,Lake Benjamin,Social Media
O100770,P2949,Century,Apparel,BrandD,454.69,3,2025-04-20,C9177,East,New Julieville,Ads
O100771,P6138,Paper,Books,BrandD,217.51,2,2024-12-12,C9050,South,North Nicholasville,Influencer
O100772,P9071,Whether,Apparel,BrandC,438.65,1,2025-01-07,C2368,East,Dixonfort,Ads
O100773,P7118,Dog,Beauty,BrandA,210.77,2,2024-11-23,C4528,South,Ashleymouth,Social Media
O100774,P7231,Crime,Beauty,BrandA,444.48,2,2025-01-14,C5356,South,Evanberg,Influencer
O100775,P1637,Relate,Home,BrandA,103.27,2,2024-12-16,C1619,East,Lake Amymouth,Influencer
O100776,P5958,Degree,Books,BrandA,119.93,2,2024-11-17,C5204,North,Cynthiaview,Influencer
O100777,P6536,Home,Beauty,BrandA,381.03,3,2025-01-10,C5404,South,North Davidhaven,Direct
O100778,P6655,Wall,Books,BrandA,109.89,3,2025-03-26,C4930,West,Youngborough,Email
O100779,P5349,Difficult,Home,BrandA,113.38,2,2025-04-19,C6858,West,West Savannahchester,Influencer
O100780,P6200,Onto,Electronics,BrandA,473.98,2,2025-03-14,C2994,East,Garciaville,Social Media
O100781,P1506,Conference,Electronics,BrandD,145.49,3,2025-02-08,C1316,West,Markfurt,Social Media
O100782,P4629,Meeting,Apparel,BrandD,323.26,1,2024-12-18,C6798,North,New Nicoleborough,Social Media
O100783,P8082,Future,Books,BrandA,236.25,3,2025-02-21,C7471,South,South Angela,Ads
O100784,P5381,Join,Home,BrandB,193.87,2,2025-03-10,C2103,South,Pachecoland,Ads
O100785,P4674,Enough,Books,BrandB,306.31,1,2025-04-19,C7915,East,Barneston,Social Media
O100786,P2318,Seven,Electronics,BrandC,487.37,2,2025-03-31,C7983,South,Lake Joseph,Direct
O100787,P2724,When,Apparel,BrandC,315.36,2,2024-11-19,C8370,East,South Lindaland,Email
O100788,P4418,Teacher,Beauty,BrandC,324.49,1,2024-11-26,C2665,East,Curryberg,Email
O100789,P5146,Born,Books,BrandA,389.57,1,2024-11-10,C9325,West,New Suzanne,Influencer
O100790,P2159,Artist,Apparel,BrandC,197.08,3,2024-12-17,C9949,West,Port April,Direct
O100791,P8624,Conference,Beauty,BrandC,360.28,3,2024-11-25,C1643,East,North Bryceshire,Influencer
O100792,P6762,Year,Books,BrandA,428.57,3,2025-03-27,C7748,South,Alexanderside,Social Media
O100793,P9644,Respond,Apparel,BrandB,66.17,1,2025-02-22,C7349,East,Collinland,Email
O100794,P4484,More,Books,BrandC,93.01,1,2024-12-06,C2738,North,South Amyborough,Ads
O100795,P5811,Life,Electronics,BrandD,19.21,2,2025-01-22,C4966,North,Nicolefurt,Social Media
O100796,P5346,Chance,Books,BrandD,73.89,3,2025-03-31,C1325,East,South Norma,Social Media
O100797,P3321,Deep,Apparel,BrandD,50.57,1,2025-02-13,C1038,South,Ericborough,Influencer
O100798,P8533,Interview,Beauty,BrandC,274.13,1,2024-11-24,C6613,East,Mistyport,Influencer
O100799,P4779,Out,Electronics,BrandB,205.89,3,2025-04-29,C1468,West,Cunninghamland,Direct
O100800,P8704,Early,Apparel,BrandC,40.67,1,2025-01-18,C8419,East,North David,Ads
O100801,P5622,Often,Books,BrandB,138.82,2,2025-01-09,C8595,West,Lake Eduardo,Email
O100802,P9498,Plant,Books,BrandD,168.66,2,2025-02-18,C7550,South,Anthonyland,Email
O100803,P5331,Everybody,Beauty,BrandA,168.29,2,2024-11-20,C4161,North,Kelleyberg,Influencer
O100804,P1793,Series,Home,BrandB,485.23,2,2025-03-31,C2543,West,South Micheleburgh,Direct
O100805,P3088,Avoid,Home,BrandD,496.24,3,2024-12-17,C8294,North,South Michaelstad,Direct
O100806,P4757,Area,Electronics,BrandC,144.86,3,2025-02-26,C5162,South,Holmesmouth,Direct
O100807,P3982,Blood,Books,BrandA,331.53,3,2024-11-17,C7960,South,North Ashley,Influencer
O100808,P9840,Team,Beauty,BrandA,150.54,1,2024-12-08,C9255,West,Amandaburgh,Ads
O100809,P3978,Cold,Books,BrandB,40.33,1,2025-03-21,C4970,West,North Christopher,Influencer
O100810,P9771,Special,Home,BrandC,109.44,3,2025-04-15,C7374,North,Johnsonshire,Email
O100811,P3050,Draw,Home,BrandA,10.03,2,2025-05-11,C2754,South,South Nicholasborough,Social Media
O100812,P8328,Something,Books,BrandD,429.94,3,2025-04-05,C4289,West,Curtishaven,Ads
O100813,P6182,Attorney,Beauty,BrandB,208.72,2,2025-03-31,C4411,West,Port Staceyfurt,Email
O100814,P2369,Effect,Home,BrandD,384.48,3,2025-01-07,C6090,North,North Maryville,Direct
O100815,P4274,Energy,Beauty,BrandC,363.04,1,2024-11-15,C6382,South,Haleyview,Direct
O100816,P6672,Provide,Apparel,BrandB,84.76,2,2025-01-09,C7052,West,East Kathrynberg,Influencer
O100817,P3383,Not,Electronics,BrandB,446.98,2,2024-11-14,C2168,East,Lake Michellehaven,Email
